Company ID,Category,Hash
301,Transportation,-2725400413481745490
302,Steelproducers,4242005143441865998
302,Steelindustry,-54470019612759297
303,Packaging,1415757590594131741
304,Pharmaceuticals,5380718181721596073
304,Dowjones,-3512652547975320346
304,Biotech,-6437318974046106094
305,MedicalCareFacilities,-1383796583637029543
308,Retail,2932210656109287952
308,SupermarketChains,-4069439822336842578
310,FlavorsFragrances,2853990268684777167
310,CosmeticsandBeauty,-7662671245642841754
311,Financialservices,3247786743286756867
313,Tech,5392941245537608590
313,TechHardware,-5791872359498690370
313,Electronics,-4280093456798597290
314,Financialservices,3247786743286756867
315,Carrental,-8916052247768530120
316,Food,4721068128442604370
317,MediaPress,-6159643471181631199
317,Entertainment,6852268802481802111
318,Financialservices,3247786743286756867
321,Medicaldevices,-2500090628927350323
321,Tech,5392941245537608590
323,Food,4721068128442604370
323,Restaurantchains,-8690128616648987675
324,Tech,5392941245537608590
324,Semiconductors,590283686970277566
324,Electronics,-4280093456798597290
324,TechHardware,-5791872359498690370
324,Autonomousdriving,-7674529030655768042
